ID,State,County,Rainfall Type,1-Yr,2-YR,5-YR,10-YR,25-YR,50-YR,100-YR,200-YR,500-YR,1000-YR
454,MA,Franklin Southe N10_D,N10_D,2.57,3.12,4.01,4.76,5.78,6.54,7.36,8.36,9.88,11.2
455,MA,Hampden East N10_D,N10_D,2.5,3.13,4.17,5.03,6.21,7.08,8.04,9.3,11.4,13.2
456,MA,Hampden West N10_D,N10_C,2.63,3.34,4.5,5.46,6.78,7.74,8.82,10.2,12.6,14.6
457,MA,Hampshire Northeast N10_D,N10_D,2.41,3.02,4.03,4.86,6.01,6.84,7.78,9.02,11,12.8
458,MA,Hampshire Southwest N10_D,N10_D,2.61,3.25,4.31,5.19,6.39,7.27,8.25,9.5,11.5,13.2
459,MA,Middlesex N10_D,N10_D,2.61,3.21,4.19,5.01,6.13,6.96,7.86,8.98,10.7,12.2
460,MA,Nantucket N10_C,N10_C,2.62,3.11,3.9,4.55,5.46,6.14,6.85,7.62,8.71,9.58
461,MA,Norfolk N10_D,N10_D,2.77,3.39,4.41,5.25,6.4,7.26,8.19,9.32,11.1,12.5
462,MA,Plymouth N10_C,N10_C,2.88,3.43,4.32,5.06,6.08,6.85,7.65,8.54,9.8,10.8
463,MA,Suffolk N10_D,N10_D,2.62,3.26,4.28,5.14,6.31,7.18,8.13,9.3,11.1,12.7
464,MA,Worcester North N10_D,N10_D,2.42,2.99,3.86,4.58,5.57,6.3,7.1,8.08,9.59,10.9
465,MA,Worcester South N10_D,N10_D,2.6,3.2,4.16,4.96,6.07,6.88,7.77,8.85,10.5,11.9
1460,MD,Allegany _Co NOAA-B,NOAA_B,2.06,2.47,3.09,3.63,4.45,5.15,5.94,6.82,8.15,9.29
1461,MD,Anne Arundel _Co NOAA-C,NOAA_C,2.65,3.2,4.13,4.95,6.19,7.3,8.54,9.95,12.12,14.02
1462,MD,Baltimore _Co NOAA-C,NOAA_C,2.7,3.27,4.2,5.01,6.27,7.38,8.65,10.08,12.3,14.25
1463,MD,Calvert _Co NOAA-C,NOAA_C,2.73,3.32,4.32,5.17,6.48,7.63,8.93,10.39,12.63,14.58
1464,MD,Caroline _Co NOAA-C,NOAA_C,2.7,3.29,4.27,5.13,6.42,7.56,8.84,10.28,12.47,14.38
1465,MD,Carroll _Co NOAA-C,NOAA_C,2.54,3.06,3.92,4.68,5.84,6.87,8.04,9.38,11.46,13.29
1466,MD,Cecil _Co NOAA-C,NOAA_C,2.66,3.22,4.11,4.87,6.02,7.01,8.12,9.35,11.21,12.81
1467,MD,Charles _Co NOAA-C,NOAA_C,2.67,3.24,4.2,5.04,6.31,7.44,8.7,10.13,12.32,14.23
6692,MD,District of Columbia _Co NOAA-C,NOAA_C,2.6,3.14,4.04,4.83,6.04,7.12,8.33,9.71,11.84,13.71
1468,MD,Dorchester _Co NOAA-C,NOAA_C,2.77,3.38,4.39,5.26,6.6,7.77,9.08,10.57,12.84,14.81
1469,MD,Frederick _Co NOAA-C,NOAA_C,2.54,3.07,3.9,4.64,5.77,6.79,7.95,9.1,11.07,12.82
1470,MD,Garrett _Co NOAA-B,NOAA_B,2.15,2.56,3.18,3.72,4.53,5.24,6.03,6.92,8.28,9.46
1471,MD,Harford _Co NOAA-C,NOAA_C,2.69,3.26,4.19,5,6.25,7.34,8.58,9.98,12.13,14.02
1472,MD,Howard _Co NOAA-C,NOAA_C,2.64,3.19,4.1,4.91,6.14,7.23,8.47,9.88,12.05,13.97
1473,MD,Kent _Co NOAA-C,NOAA_C,2.66,3.23,4.19,5.02,6.27,7.39,8.64,10.04,12.2,14.08
1474,MD,Montgomery _Co NOAA-C,NOAA_C,2.57,3.1,3.99,4.77,5.97,7.03,8.23,9.6,11.7,13.55
1475,MD,Prince Georges _Co NOAA-C,NOAA_C,2.63,3.19,4.12,4.93,6.17,7.26,8.5,9.91,12.06,13.94
1476,MD,Queen Annes _Co NOAA-C,NOAA_C,2.67,3.24,4.22,5.06,6.34,7.46,8.73,10.15,12.32,14.22
1478,MD,Somerset _Co NOAA-C,NOAA_C,2.64,3.21,4.18,5.01,6.28,7.39,8.64,10.05,12.19,14.04
1477,MD,St Marys _Co NOAA-C,NOAA_C,2.77,3.37,4.37,5.24,6.57,7.73,9.04,10.52,12.77,14.74
1479,MD,Talbot _Co NOAA-C,NOAA_C,2.74,3.33,4.33,5.2,6.52,7.67,8.98,10.45,12.69,14.64
1480,MD,Washington _Co NOAA-B,NOAA_B,2.37,2.85,3.54,4.11,4.95,5.64,6.4,7.45,8.75,9.85
1481,MD,Wicomico_Co_ East NOAA-D,NOAA_D,2.81,3.42,4.45,5.34,6.69,7.88,9.22,10.73,13.03,15.04
6690,MD,Wicomico_Co_ West NOAA-C,NOAA_C,2.81,3.42,4.45,5.34,6.69,7.88,9.22,10.73,13.03,15.04
1482,MD,Worcester_Co_ North NOAA-D,NOAA_D,2.81,3.42,4.45,5.34,6.69,7.88,9.22,10.74,13.06,15.09
6691,MD,Worcester _Co_South NOAA-C,NOAA_C,2.81,3.42,4.45,5.34,6.69,7.88,9.22,10.74,13.06,15.09
1360,ME,Androscoggin N10_D,N10_D,2.54,3.06,3.9,4.59,5.55,6.28,7.02,8.02,9.34,10.34
1363,ME,Aroostook South N10_C,N10_C,2.02,2.36,2.92,3.39,4.04,4.53,5.03,5.59,6.38,7.02
6683,ME,Aroostook North N10_B,N10_B,2,2.34,2.92,3.39,4.04,4.54,5.05,5.62,6.44,7.1
6684,ME,Aroostook West N10_C,N10_C,2,2.35,2.92,3.39,4.04,4.55,5.05,5.66,6.47,7.09
1365,ME,Cumberland N10_D,N10_D,2.63,3.2,4.13,4.9,5.96,6.78,7.6,8.75,10.26,11.41
6685,ME,Franklin North N10_D,N10_D,2.18,2.58,3.22,3.75,4.49,5.05,5.62,6.38,7.38,8.14
1366,ME,Franklin South N10_C,N10_C,2.57,3.02,3.75,4.36,5.19,5.84,6.48,7.26,8.28,9.06
1367,ME,Hancock North N10_D,N10_D,2.56,2.98,3.66,4.22,4.99,5.59,6.19,6.86,7.74,8.4
1368,ME,Hancock Coastal N10_D,N10_D,2.88,3.36,4.15,4.8,5.7,6.4,7.09,7.87,8.9,9.68
1369,ME,Kennebec N10_C,N10_C,2.45,2.9,3.63,4.24,5.08,5.73,6.38,7.21,8.3,9.13
1370,ME,Knox North N10_D,N10_D,2.72,3.23,4.07,4.77,5.72,6.46,7.2,8.17,9.46,10.43
1371,ME,Knox South N10_D,N10_D,2.93,3.5,4.43,5.2,6.27,7.09,7.91,9.05,10.56,11.7
6686,ME,Lincoln N10_D,N10_D,2.69,3.21,4.06,4.76,5.73,6.48,7.23,8.23,9.54,10.54
1373,ME,Oxford North N10_C,N10_C,2.21,2.59,3.21,3.72,4.43,4.97,5.52,6.21,7.13,7.82
6687,ME,Oxford South N10_D,N10_D,2.58,3.06,3.83,4.47,5.36,6.04,6.72,7.57,8.69,9.53
1375,ME,Penobscot N10_C,N10_C,2.4,2.79,3.42,3.95,4.67,5.23,5.79,6.41,7.23,7.86
6688,ME,Piscataquis N10_C,N10_C,2.19,2.58,3.21,3.74,4.47,5.03,5.59,6.31,7.26,7.98
1377,ME,Sagadahoc N10_D,N10_D,2.61,3.14,4.01,4.73,5.73,6.49,7.26,8.3,9.69,10.73
1379,ME,Somerset North N10_C,N10_C,2.13,2.48,3.06,3.53,4.19,4.69,5.2,5.81,6.63,7.24
6689,ME,Somerset South N10_C,N10_C,2.46,2.85,3.49,4.02,4.75,5.32,5.88,6.51,7.34,7.97
1380,ME,Waldo North N10_C,N10_C,2.55,2.99,3.71,4.3,5.12,5.76,6.39,7.16,8.16,8.93
1381,ME,Waldo South N10_D,N10_D,2.74,3.24,4.06,4.74,5.67,6.39,7.11,8.04,9.27,10.2
1382,ME,Washington North N10_D,N10_D,2.4,2.78,3.4,3.91,4.61,5.16,5.7,6.31,7.12,7.73
1383,ME,Washington South N10_D,N10_D,2.75,3.2,3.93,4.53,5.37,6.01,6.65,7.39,8.36,9.1
1384,ME,York N10_D,N10_D,2.66,3.29,4.32,5.18,6.36,7.26,8.17,9.51,11.28,12.61
2653,MI,Alcona _Co MSE3,MSE3,1.87,2.12,2.56,2.94,3.49,3.93,4.39,4.88,5.54,6.07
2654,MI,Alger _Co MSE3,MSE3,1.96,2.24,2.71,3.12,3.7,4.16,4.64,5.14,5.83,6.36
2655,MI,Allegan _Co MSE3,MSE3,2.3,2.6,3.18,3.75,4.67,5.47,6.37,7.37,8.83,10
2656,MI,Alpena _Co MSE3,MSE3,1.83,2.07,2.49,2.85,3.39,3.83,4.29,4.78,5.47,6.01
2657,MI,Antrim _Co MSE3,MSE3,1.94,2.23,2.75,3.22,3.92,4.5,5.11,5.77,6.7,7.45
2658,MI,Arenac _Co MSE3,MSE3,1.92,2.19,2.69,3.16,3.87,4.48,5.14,5.86,6.9,7.75
2659,MI,Baraga _Co MSE4,MSE4,2.05,2.38,2.94,3.44,4.14,4.71,5.3,5.92,6.78,7.45
2660,MI,Barry _Co MSE3,MSE3,2.22,2.52,3.08,3.6,4.41,5.1,5.85,6.68,7.86,8.83
2661,MI,Bay _Co MSE3,MSE3,2.02,2.28,2.8,3.32,4.17,4.93,5.78,6.74,8.15,9.33
2662,MI,Benzie _Co MSE3,MSE3,2.07,2.34,2.85,3.36,4.18,4.91,5.72,6.63,7.95,9.05
2663,MI,Berrien _Co MSE3,MSE3,2.37,2.66,3.22,3.76,4.63,5.4,6.25,7.2,8.58,9.73
2664,MI,Branch _Co MSE3,MSE3,2.32,2.63,3.19,3.68,4.43,5.06,5.73,6.45,7.48,8.3
2665,MI,Calhoun _Co MSE3,MSE3,2.26,2.54,3.06,3.54,4.28,4.92,5.61,6.37,7.45,8.34
2666,MI,Cass _Co MSE3,MSE3,2.4,2.69,3.27,3.82,4.71,5.48,6.34,7.29,8.69,9.84
2667,MI,Charlevoix _Co MSE3,MSE3,1.94,2.22,2.71,3.15,3.82,4.37,4.96,5.6,6.49,7.21
2668,MI,Cheboygan _Co MSE4,MSE4,1.86,2.13,2.6,3.02,3.64,4.16,4.71,5.92,6.83,7.55
2669,MI,Chippewa _Co MSE3,MSE3,1.84,2.09,2.56,3,3.69,4.29,4.94,5.66,6.7,7.55
2670,MI,Clare _Co MSE3,MSE3,2.04,2.29,2.8,3.3,4.1,4.81,5.6,6.48,7.77,8.84
2671,MI,Clinton _Co MSE3,MSE3,2.17,2.47,3.02,3.54,4.34,5.02,5.76,6.58,7.74,8.7
2672,MI,Crawford _Co MSE3,MSE3,1.99,2.28,2.77,3.22,3.88,4.43,5.01,5.64,6.51,7.22
2673,MI,Delta _Co MSE3,MSE3,1.99,2.28,2.78,3.21,3.82,4.31,4.82,5.35,6.08,6.66
2674,MI,Dickinson _Co MSE4,MSE4,2.06,2.36,2.86,3.31,3.96,4.5,5.06,5.66,6.49,7.15
2675,MI,Eaton _Co MSE3,MSE3,2.18,2.45,2.95,3.41,4.14,4.77,5.45,6.2,7.28,8.17
2676,MI,Emmet _Co MSE3,MSE3,1.85,2.11,2.57,2.99,3.62,4.14,4.7,5.3,6.16,6.84
2677,MI,Genesee _Co MSE3,MSE3,2.08,2.31,2.79,3.28,4.08,4.81,5.62,6.54,7.9,9.04
2678,MI,Gladwin _Co MSE3,MSE3,2,2.28,2.81,3.31,4.1,4.77,5.51,6.33,7.52,8.49
2679,MI,Gogebic _Co MSE4,MSE4,2.21,2.54,3.17,3.78,4.75,5.6,6.53,7.57,9.07,10.3
2680,MI,Grand Traverse _Co MSE3,MSE3,2.06,2.33,2.81,3.28,4.01,4.64,5.34,6.11,7.22,8.14
2681,MI,Gratiot _Co MSE4,MSE4,2.11,2.41,2.99,3.55,4.43,5.19,6.04,6.98,8.34,9.47
2682,MI,Hillsdale _Co MSE3,MSE3,2.25,2.55,3.08,3.56,4.27,4.87,5.5,6.19,7.15,7.93
2683,MI,Houghton _Co MSE4,MSE4,2.01,2.32,2.86,3.34,4.04,4.62,5.22,5.86,6.76,7.47
2684,MI,Huron _Co MSE3,MSE3,1.95,2.21,2.71,3.18,3.94,4.6,5.33,6.14,7.32,8.29
2685,MI,Ingham _Co MSE3,MSE3,2.14,2.4,2.89,3.35,4.08,4.7,5.39,6.15,7.24,8.14
2688,MI,Ionia _Co MSE3,MSE3,2.21,2.54,3.13,3.67,4.5,5.21,5.97,6.8,7.99,8.95
2689,MI,Iosco _Co MSE3,MSE3,1.91,2.19,2.67,3.08,3.69,4.19,4.71,5.26,6.02,6.62
2690,MI,Iron _Co MSE4,MSE4,2.09,2.4,2.95,3.45,4.19,4.8,5.46,6.17,7.16,7.96
2691,MI,Isabella _Co MSE3,MSE3,2.07,2.35,2.9,3.45,4.34,5.14,6.03,7.03,8.5,9.73
2692,MI,Jackson _Co MSE3,MSE3,2.18,2.43,2.91,3.36,4.06,4.67,5.34,6.08,7.15,8.03
2693,MI,Kalamazoo _Co MSE3,MSE3,2.29,2.59,3.14,3.67,4.49,5.21,5.99,6.86,8.11,9.14
2694,MI,Kalkaska _Co MSE3,MSE3,2,2.28,2.79,3.26,3.95,4.53,5.15,5.82,6.76,7.53
2695,MI,Kent _Co MSE4,MSE4,2.2,2.55,3.19,3.79,4.71,5.5,6.36,7.3,8.65,9.75
2696,MI,Keweenaw _Co MSE4,MSE4,1.87,2.16,2.65,3.08,3.7,4.21,4.73,5.28,6.05,6.65
2697,MI,Lake _Co MSE3,MSE3,2.15,2.41,2.97,3.55,4.5,5.36,6.34,7.45,9.09,10.5
2698,MI,Lapeer _Co MSE3,MSE3,2.04,2.29,2.77,3.26,4.05,4.76,5.55,6.44,7.75,8.84
2699,MI,Leelanau _Co MSE3,MSE3,2.24,2.61,3.29,3.92,4.89,5.73,6.63,6.1,7.22,8.14
2686,MI,Lenawee _Co MSE3,MSE3,2.2,2.48,3,3.46,4.15,4.72,5.33,5.99,6.92,7.66
2687,MI,Livingston _Co MSE3,MSE3,2.11,2.37,2.86,3.33,4.05,4.68,5.36,6.11,7.2,8.09
2700,MI,Luce _Co MSE3,MSE3,1.88,2.14,2.6,3.03,3.69,4.24,4.84,5.49,6.43,7.19
2701,MI,Mackinac _Co MSE3,MSE3,1.94,2.17,2.61,3.03,3.67,4.23,4.84,5.51,6.48,7.28
2702,MI,Macomb _Co MSE3,MSE3,2.05,2.32,2.82,3.28,3.97,4.55,5.18,5.86,6.83,7.61
2703,MI,Manistee _Co MSE3,MSE3,2.13,2.4,2.95,3.51,4.42,5.24,6.16,7.2,8.73,10
2704,MI,Marquette _Co MSE4,MSE4,2.04,2.34,2.86,3.31,3.96,4.48,5.03,5.6,6.4,7.02
2705,MI,Mason _Co MSE4,MSE4,2.19,2.47,3.06,3.67,4.69,5.61,6.66,7.85,9.61,11.1
2706,MI,Mecosta _Co MSE3,MSE3,2.11,2.38,2.94,3.5,4.43,5.27,6.21,7.27,8.84,10.1
2707,MI,Menominee _Co MSE4,MSE4,2.03,2.31,2.8,3.25,3.91,4.47,5.06,5.7,6.6,7.32
2708,MI,Midland _Co MSE3,MSE3,2.05,2.32,2.85,3.38,4.24,5.01,5.87,6.84,8.27,9.46
2709,MI,Missaukee _Co MSE3,MSE3,2.1,2.38,2.93,3.49,4.39,5.21,6.12,6.11,7.23,8.16
2710,MI,Monroe _Co MSE3,MSE3,2.08,2.35,2.85,3.3,3.98,4.55,5.16,5.82,6.75,7.5
2711,MI,Montcalm _Co MSE3,MSE3,2.09,2.4,2.99,3.56,4.47,5.28,6.16,7.14,8.58,9.76
2712,MI,Montmorency _Co MSE4,MSE4,1.88,2.15,2.61,3.01,3.59,4.07,4.56,5.08,5.81,6.38
2713,MI,Muskegon _Co MSE4,MSE4,2.26,2.59,3.25,3.91,4.98,5.93,7,8.2,9.96,11.4
2714,MI,Newaygo _Co MSE4,MSE4,2.18,2.47,3.05,3.65,4.64,5.54,6.55,7.7,9.4,10.8
2715,MI,Oakland _Co MSE3,MSE3,2.14,2.42,2.94,3.4,4.12,4.72,5.37,6.08,7.08,7.9
2716,MI,Oceana _Co MSE4,MSE4,2.25,2.57,3.21,3.87,4.96,5.94,7.04,8.29,10.1,11.7
2717,MI,Ogemaw _Co MSE3,MSE3,1.94,2.22,2.71,3.15,3.81,4.35,4.92,5.53,6.4,7.09
2718,MI,Ontonagon _Co MSE4,MSE4,2.1,2.42,3,3.55,4.4,5.13,5.92,6.79,8.04,9.07
2719,MI,Osceola _Co MSE3,MSE3,2.11,2.36,2.87,3.39,4.25,5.01,5.88,6.86,8.3,9.51
2720,MI,Oscoda _Co MSE3,MSE3,1.88,2.12,2.56,2.95,3.54,4.03,4.55,5.11,5.9,6.54
2721,MI,Otsego _Co MSE3,MSE3,1.97,2.26,2.76,3.21,3.87,4.41,4.99,5.61,6.48,7.17
2722,MI,Ottawa _Co MSE4,MSE4,2.25,2.59,3.26,3.9,4.92,5.81,6.79,7.88,9.47,10.8
2723,MI,Presque Isle _Co MSE4,MSE4,1.85,2.11,2.56,2.95,3.53,4,4.49,5.01,5.74,6.32
2724,MI,Roscommon _Co MSE3,MSE3,1.93,2.21,2.71,3.17,3.88,4.48,5.13,5.84,6.86,7.68
2725,MI,Saginaw _Co MSE3,MSE3,2.08,2.35,2.9,3.44,4.34,5.13,6.03,7.04,8.52,9.75
2728,MI,Sanilac _Co MSE3,MSE3,2,2.23,2.69,3.16,3.92,4.61,5.37,6.23,7.49,8.54
2729,MI,Schoolcraft _Co MSE3,MSE3,1.93,2.2,2.68,3.1,3.72,4.22,4.74,5.31,6.08,6.69
2730,MI,Shiawassee _Co MSE3,MSE3,2.11,2.39,2.92,3.43,4.24,4.95,5.73,6.6,7.87,8.92
2726,MI,St Clair _Co MSE3,MSE3,2.03,2.31,2.8,3.26,3.97,4.57,5.22,5.93,6.95,7.78
2727,MI,St Joseph _Co MSE3,MSE3,2.36,2.66,3.22,3.75,4.58,5.29,6.06,6.91,8.14,9.14
2731,MI,Tuscola _Co MSE3,MSE3,2.04,2.28,2.77,3.28,4.12,4.87,5.73,6.7,8.13,9.34
2732,MI,Van Buren _Co MSE3,MSE3,2.35,2.64,3.21,3.76,4.64,5.42,6.28,7.24,8.64,9.8
2733,MI,Washtenaw _Co MSE3,MSE3,2.12,2.38,2.85,3.29,3.96,4.54,5.16,5.84,6.82,7.62
2734,MI,Wayne _Co MSE3,MSE3,2.07,2.35,2.85,3.3,3.98,4.55,5.15,5.8,6.73,7.47
2735,MI,Wexford _Co MSE3,MSE3,2.12,2.38,2.89,3.39,4.19,4.9,5.69,6.57,7.86,8.93
513,MN,AITKIN _Co MSE3,MSE3,2.3,2.67,3.32,3.9,4.76,5.48,6.25,7.07,8.22,9.15
514,MN,ANOKA _Co MSE3,MSE3,2.45,2.83,3.54,4.21,5.23,6.11,7.06,8.1,9.6,10.82
515,MN,BECKER _Co MSE3,MSE3,2.16,2.49,3.12,3.73,4.71,5.57,6.52,7.6,9.2,10.53
511,MN,BELTRAMI _Co MSE3,MSE3,2.12,2.46,3.09,3.66,4.54,5.28,6.09,6.96,8.21,9.23
516,MN,BENTON _Co MSE3,MSE3,2.32,2.69,3.35,3.93,4.81,5.53,6.3,7.12,8.27,9.2
517,MN,BIG STONE _Co MSE3,MSE3,2.19,2.54,3.14,3.68,4.48,5.13,5.82,6.55,7.58,8.4
510,MN,BLUE EARTH _Co MSE3,MSE3,2.51,2.92,3.68,4.38,5.47,6.4,7.41,8.5,10.07,11.34
519,MN,BROWN _Co MSE3,MSE3,2.39,2.75,3.42,4.05,5.01,5.84,6.74,7.72,9.14,10.3
503,MN,CARLTON _Co MSE3,MSE3,2.35,2.7,3.34,3.92,4.79,5.53,6.32,7.17,8.39,9.37
520,MN,CARVER _Co MSE3,MSE3,2.47,2.84,3.54,4.2,5.26,6.17,7.18,8.3,9.93,11.28
518,MN,CASS _Co MSE3,MSE3,2.23,2.59,3.25,3.84,4.72,5.46,6.24,7.1,8.33,9.31
509,MN,CHIPPEWA _Co MSE3,MSE3,2.31,2.65,3.27,3.88,4.83,5.65,6.56,7.56,9.02,10.22
508,MN,CHISAGO _Co MSE3,MSE3,2.42,2.8,3.49,4.11,5.03,5.8,6.63,7.52,8.77,9.78
507,MN,CLAY _Co MSE3,MSE3,2.1,2.47,3.14,3.77,4.75,5.58,6.49,7.47,8.89,10.04
506,MN,CLEARWATER _Co MSE3,MSE3,2.12,2.45,3.08,3.7,4.69,5.56,6.53,7.62,9.22,10.55
521,MN,COOK _Co MSE3,MSE3,2.09,2.42,3.01,3.52,4.28,4.91,5.57,6.27,7.23,8
504,MN,COTTONWOOD _Co MSE3,MSE3,2.41,2.8,3.51,4.18,5.21,6.09,7.04,8.08,9.57,10.79
527,MN,CROW WING _Co MSE3,MSE3,2.29,2.64,3.28,3.86,4.73,5.47,6.25,7.09,8.29,9.26
502,MN,DAKOTA _Co MSE3,MSE3,2.46,2.8,3.49,4.17,5.29,6.29,7.41,8.68,10.56,12.13
501,MN,DODGE _Co MSE3,MSE3,2.5,2.93,3.73,4.49,5.68,6.71,7.83,9.06,10.85,12.3
500,MN,DOUGLAS _Co MSE3,MSE3,2.23,2.57,3.17,3.73,4.56,5.26,6.01,6.84,8.03,9
499,MN,FARIBAULT _Co MSE3,MSE3,2.62,3.06,3.87,4.63,5.83,6.86,7.99,9.22,10.98,12.43
505,MN,FILLMORE _Co MSE3,MSE3,2.6,3.02,3.81,4.56,5.72,6.73,7.83,9.05,10.81,12.25
534,MN,FREEBORN _Co MSE3,MSE3,2.56,3,3.81,4.57,5.75,6.75,7.84,9.04,10.76,12.17
546,MN,GOODHUE _Co MSE3,MSE3,2.5,2.89,3.64,4.37,5.53,6.55,7.68,8.93,10.76,12.27
545,MN,GRANT _Co MSE3,MSE3,2.2,2.56,3.18,3.74,4.55,5.23,5.94,6.7,7.75,8.59
544,MN,HENNEPIN _Co MSE3,MSE3,2.48,2.86,3.57,4.26,5.34,6.29,7.32,8.45,10.1,11.45
543,MN,HOUSTON _Co MSE3,MSE3,2.62,3.04,3.82,4.56,5.72,6.72,7.81,9.01,10.74,12.15
542,MN,HUBBARD _Co MSE3,MSE3,2.19,2.54,3.19,3.81,4.76,5.58,6.48,7.47,8.89,10.06
541,MN,ISANTI _Co MSE3,MSE3,2.4,2.79,3.5,4.13,5.07,5.85,6.68,7.55,8.79,9.77
540,MN,ITASCA _Co MSE3,MSE3,2.18,2.56,3.21,3.79,4.63,5.32,6.05,6.82,7.89,8.74
539,MN,JACKSON _Co MSE3,MSE3,2.48,2.9,3.66,4.38,5.47,6.41,7.43,8.55,10.16,11.48
538,MN,KANABEC _Co MSE3,MSE3,2.33,2.7,3.35,3.94,4.83,5.57,6.35,7.2,8.4,9.37
537,MN,KANDIYOHI _Co MSE3,MSE3,2.42,2.75,3.38,3.98,4.93,5.76,6.67,7.66,9.09,10.26
525,MN,KITTSON _Co MSE3,MSE3,1.93,2.27,2.88,3.43,4.26,4.96,5.71,6.52,7.67,8.59
535,MN,KOOCHICHING _Co MSE3,MSE3,2.09,2.42,2.99,3.49,4.22,4.81,5.44,6.08,6.99,7.71
522,MN,LAC QUI PARLE _Co MSE3,MSE3,2.23,2.56,3.16,3.71,4.55,5.26,6.02,6.88,8.12,9.14
533,MN,LAKE _Co MSE3,MSE3,2.15,2.48,3.06,3.59,4.4,5.07,5.79,6.62,7.81,8.78
532,MN,LAKE OF THE WOODS _Co MSE3,MSE3,2.03,2.35,2.92,3.47,4.31,5.03,5.82,6.68,7.92,8.93
531,MN,LE SUEUR _Co MSE3,MSE3,2.47,2.86,3.58,4.26,5.3,6.19,7.16,8.22,9.75,10.99
530,MN,LINCOLN _Co MSE3,MSE3,2.31,2.69,3.37,3.99,4.91,5.68,6.5,7.36,8.58,9.55
529,MN,LYON _Co MSE3,MSE3,2.33,2.7,3.38,4.01,4.99,5.83,6.74,7.73,9.16,10.33
528,MN,MAHNOMEN _Co MSE3,MSE3,2.16,2.49,3.13,3.78,4.83,5.76,6.81,7.99,9.74,11.2
491,MN,MARSHALL _Co MSE3,MSE3,2.01,2.37,3.01,3.61,4.51,5.27,6.09,6.96,8.2,9.19
526,MN,MARTIN _Co MSE3,MSE3,2.53,2.9,3.63,4.33,5.44,6.41,7.48,8.67,10.41,11.85
498,MN,MCLEOD _Co MSE3,MSE3,2.41,2.79,3.48,4.13,5.14,6,6.95,7.99,9.49,10.71
524,MN,MEEKER _Co MSE3,MSE3,2.4,2.76,3.42,4.04,5.02,5.86,6.78,7.8,9.27,10.47
523,MN,MILLE LACS _Co MSE3,MSE3,2.34,2.72,3.38,3.98,4.86,5.59,6.37,7.2,8.37,9.31
536,MN,MORRISON _Co MSE3,MSE3,2.28,2.65,3.31,3.91,4.79,5.53,6.31,7.16,8.36,9.32
460,MN,MOWER _Co MSE3,MSE3,2.55,2.99,3.8,4.55,5.72,6.71,7.8,8.98,10.68,12.07
497,MN,MURRAY _Co MSE3,MSE3,2.4,2.79,3.51,4.16,5.14,5.96,6.85,7.81,9.18,10.29
470,MN,NICOLLET _Co MSE3,MSE3,2.43,2.82,3.52,4.18,5.18,6.03,6.95,7.95,9.37,10.53
493,MN,NOBLES _Co MSE3,MSE3,2.45,2.88,3.66,4.35,5.39,6.25,7.16,8.14,9.52,10.62
468,MN,NORMAN _Co MSE3,MSE3,2.11,2.47,3.14,3.78,4.79,5.66,6.63,7.69,9.24,10.51
467,MN,OLMSTED _Co MSE3,MSE3,2.54,2.95,3.74,4.5,5.69,6.72,7.86,9.13,10.98,12.51
466,MN,OTTER TAIL _Co MSE3,MSE3,2.2,2.55,3.17,3.74,4.61,5.35,6.15,7.03,8.29,9.33
465,MN,PENNINGTON _Co MSE3,MSE3,2.1,2.46,3.11,3.72,4.67,5.47,6.34,7.26,8.58,9.65
464,MN,PINE _Co MSE3,MSE3,2.4,2.78,3.46,4.06,4.96,5.7,6.49,7.33,8.5,9.44
463,MN,PIPESTONE _Co MSE3,MSE3,2.32,2.71,3.39,3.99,4.87,5.59,6.35,7.16,8.3,9.2
472,MN,POLK _Co MSE3,MSE3,2.07,2.41,3.05,3.66,4.61,5.43,6.33,7.29,8.69,9.82
461,MN,POPE _Co MSE3,MSE3,2.29,2.64,3.27,3.85,4.73,5.47,6.27,7.13,8.36,9.36
471,MN,RA_Co MSEY _Co MSE3,MSE3,2.45,2.81,3.5,4.19,5.29,6.27,7.36,8.58,10.37,11.85
459,MN,RED LAKE _Co MSE3,MSE3,2.11,2.45,3.09,3.69,4.64,5.47,6.37,7.37,8.81,10
458,MN,REDWOOD _Co MSE3,MSE3,2.35,2.7,3.34,3.95,4.9,5.72,6.61,7.59,9.01,10.17
457,MN,RENVILLE _Co MSE3,MSE3,2.37,2.69,3.31,3.9,4.84,5.65,6.56,7.54,8.96,10.13
456,MN,RICE _Co MSE3,MSE3,2.46,2.84,3.55,4.24,5.32,6.26,7.29,8.44,10.12,11.49
455,MN,ROCK _Co MSE3,MSE3,2.36,2.77,3.47,4.09,4.97,5.69,6.44,7.22,8.3,9.15
452,MN,ROSEAU _Co MSE3,MSE3,1.98,2.28,2.86,3.41,4.27,5.02,5.85,6.8,8.19,9.34
453,MN,SCOTT _Co MSE3,MSE3,2.48,2.85,3.54,4.22,5.3,6.25,7.29,8.44,10.12,11.51
451,MN,SHERBURNE _Co MSE3,MSE3,2.39,2.79,3.48,4.11,5.04,5.81,6.63,7.5,8.73,9.71
454,MN,SIBLEY _Co MSE3,MSE3,2.43,2.82,3.52,4.17,5.17,6.03,6.95,8.38,9.91,11.16
462,MN,ST. LOUIS _Co MSE3,MSE3,2.12,2.47,3.08,3.63,4.46,5.14,5.87,6.66,7.77,8.66
495,MN,STEARNS _Co MSE3,MSE3,2.32,2.7,3.38,3.99,4.91,5.68,6.51,7.39,8.64,9.65
